,train_losses,train_accuracy
110,0.7132619023323059,0.6000000238418579
111,0.8132618069648743,0.5
112,0.6132618188858032,0.699999988079071
113,0.8132618069648743,0.5
114,0.8132618069648743,0.5
115,0.6132618188858032,0.699999988079071
116,0.8132618069648743,0.5
117,0.913261890411377,0.4000000059604645
118,0.7132619023323059,0.6000000238418579
119,0.8132618069648743,0.5
120,0.9132617712020874,0.4000000059604645
121,0.7132617831230164,0.6000000238418579
122,0.9132617712020874,0.4000000059604645
123,0.7132620811462402,0.6000000238418579
124,0.8132618069648743,0.5
125,0.9132617712020874,0.4000000059604645
126,0.7132617831230164,0.6000000238418579
127,1.0132619142532349,0.30000001192092896
128,0.813261866569519,0.5
129,0.813261866569519,0.5
130,0.7132619023323059,0.6000000238418579
131,0.813261866569519,0.5
132,0.8132618069648743,0.5
133,0.6132618188858032,0.699999988079071
134,0.7132619023323059,0.6000000238418579
135,0.913261890411377,0.4000000059604645
136,0.8132618069648743,0.5
137,0.6132618188858032,0.699999988079071
138,0.5132617950439453,0.800000011920929
139,0.913261890411377,0.4000000059604645
140,0.7132617831230164,0.6000000238418579
141,0.913261890411377,0.4000000059604645
142,1.0132619142532349,0.30000001192092896
143,0.8132615089416504,0.5
144,0.6132618188858032,0.699999988079071
145,0.8132618069648743,0.5
146,0.7132617831230164,0.6000000238418579
147,0.6132618188858032,0.699999988079071
148,0.8132618069648743,0.5
149,0.6132618188858032,0.699999988079071
150,0.8132618069648743,0.5
151,0.6132618188858032,0.699999988079071
152,0.413261741399765,0.9000000357627869
153,0.7132619023323059,0.6000000238418579
154,0.7132617831230164,0.6000000238418579
155,0.913261890411377,0.4000000059604645
156,0.8132618069648743,0.5
157,0.5132617950439453,0.800000011920929
158,0.7132619023323059,0.6000000238418579
159,0.713261604309082,0.6000000238418579
160,0.6132618188858032,0.699999988079071
161,0.6132615804672241,0.699999988079071
162,0.813261866569519,0.5
163,0.813261866569519,0.5
164,1.0132619142532349,0.30000001192092896
165,0.5132617950439453,0.800000011920929
166,0.913261890411377,0.4000000059604645
167,1.0132616758346558,0.30000001192092896
168,1.0132617950439453,0.30000001192092896
169,0.8132618069648743,0.5
170,0.5132617950439453,0.800000011920929
171,0.5132617950439453,0.800000011920929
172,0.8132618069648743,0.5
173,0.5132617950439453,0.800000011920929
174,0.613261878490448,0.699999988079071
175,0.6132618188858032,0.699999988079071
176,0.5132617950439453,0.800000011920929
177,0.7132619023323059,0.6000000238418579
178,0.7132617831230164,0.6000000238418579
179,0.5132617950439453,0.800000011920929
180,0.7132619023323059,0.6000000238418579
181,0.5132617354393005,0.800000011920929
182,0.813261866569519,0.5
183,0.7132619023323059,0.6000000238418579
184,0.7132617831230164,0.6000000238418579
185,1.0132619142532349,0.30000001192092896
186,0.8132616877555847,0.5
187,0.5132617950439453,0.800000011920929
188,0.7132617831230164,0.6000000238418579
189,0.8132618069648743,0.5
190,0.7132619023323059,0.6000000238418579
191,0.6132618188858032,0.699999988079071
192,0.813261866569519,0.5
193,0.8132611513137817,0.5
194,0.8132618069648743,0.5
195,0.7132619023323059,0.6000000238418579
196,0.913261890411377,0.4000000059604645
197,0.9132617115974426,0.4000000059604645
198,0.913261890411377,0.4000000059604645
199,0.7132617831230164,0.6000000238418579
200,0.6132618188858032,0.699999988079071
201,0.6132618188858032,0.699999988079071
202,0.7132617831230164,0.6000000238418579
203,0.7132614850997925,0.6000000238418579
204,0.7132617831230164,0.6000000238418579
205,0.6132618188858032,0.699999988079071
206,0.6132618188858032,0.699999988079071
207,0.7132617831230164,0.6000000238418579
208,0.6132618188858032,0.699999988079071
209,0.8132616281509399,0.5
210,0.7132617831230164,0.6000000238418579
211,0.413261741399765,0.9000000357627869
212,0.7132617831230164,0.6000000238418579
213,0.7132620811462402,0.6000000238418579
214,0.6132618188858032,0.699999988079071
215,0.9132617712020874,0.4000000059604645
216,0.913261890411377,0.4000000059604645
217,0.6132618188858032,0.699999988079071
218,0.913261890411377,0.4000000059604645
219,0.7132617831230164,0.6000000238418579
220,0.6132618188858032,0.699999988079071
221,1.1132619380950928,0.20000000298023224
222,0.813261866569519,0.5
223,0.5132617950439453,0.800000011920929
224,0.813261866569519,0.5
225,0.513261616230011,0.800000011920929
226,0.7132617831230164,0.6000000238418579
227,0.6132618188858032,0.699999988079071
228,0.7132619023323059,0.6000000238418579
229,0.5132617950439453,0.800000011920929
230,0.5132617950439453,0.800000011920929
231,0.5132617950439453,0.800000011920929
232,0.413261741399765,0.9000000357627869
233,0.7132617831230164,0.6000000238418579
234,0.913261890411377,0.4000000059604645
235,0.8132618069648743,0.5
236,0.5132616758346558,0.800000011920929
237,0.7132617831230164,0.6000000238418579
238,0.8132618069648743,0.5
239,0.6132618188858032,0.699999988079071
240,0.9132615327835083,0.4000000059604645
241,0.813261866569519,0.5
242,0.8132616877555847,0.5
243,0.913261890411377,0.4000000059604645
244,0.813261866569519,0.5
245,0.6132618188858032,0.699999988079071
246,0.6132618188858032,0.699999988079071
247,0.7132619023323059,0.6000000238418579
248,0.7132617831230164,0.6000000238418579
249,0.5132617950439453,0.800000011920929
250,0.813261866569519,0.5
251,0.7132619023323059,0.6000000238418579
252,0.9132620096206665,0.4000000059604645
253,0.6132618188858032,0.699999988079071
254,0.6132618188858032,0.699999988079071
255,0.913261890411377,0.4000000059604645
256,1.0132617950439453,0.30000001192092896
257,0.6132618188858032,0.699999988079071
258,0.8132618069648743,0.5
259,0.6132618188858032,0.699999988079071
260,0.913261890411377,0.4000000059604645
261,0.8132618069648743,0.5
262,0.8132618069648743,0.5
263,0.5132617950439453,0.800000011920929
264,0.9132617712020874,0.4000000059604645
265,0.8132618069648743,0.5
266,0.5132617950439453,0.800000011920929
267,0.9132617712020874,0.4000000059604645
268,0.7132617831230164,0.6000000238418579
269,0.6132618188858032,0.699999988079071
270,0.5132617950439453,0.800000011920929
271,0.6132618188858032,0.699999988079071
272,0.413261741399765,0.9000000357627869
273,0.813261866569519,0.5
274,0.5132617950439453,0.800000011920929
275,0.8132618069648743,0.5
276,0.6132618188858032,0.699999988079071
277,0.5132617950439453,0.800000011920929
278,0.5132617950439453,0.800000011920929
279,0.813261866569519,0.5
280,0.7132619023323059,0.6000000238418579
281,0.5132616758346558,0.800000011920929
282,0.6132618188858032,0.699999988079071
283,0.6132618188858032,0.699999988079071
284,0.6132618188858032,0.699999988079071
285,0.5132617950439453,0.800000011920929
286,0.6132618188858032,0.699999988079071
287,0.8132619857788086,0.5
288,0.8132616877555847,0.5
289,0.413261741399765,0.9000000357627869
290,0.6132616996765137,0.699999988079071
291,0.713261604309082,0.6000000238418579
292,0.8132618069648743,0.5
293,0.6132618188858032,0.699999988079071
294,0.7132619023323059,0.6000000238418579
295,0.7132617831230164,0.6000000238418579
296,1.0132619142532349,0.30000001192092896
297,0.913261890411377,0.4000000059604645
298,0.913261890411377,0.4000000059604645
299,0.6132618188858032,0.699999988079071
300,1.0132619142532349,0.30000001192092896
301,0.5132617354393005,0.800000011920929
302,0.813261866569519,0.5
303,0.613261878490448,0.699999988079071
304,0.7132614850997925,0.6000000238418579
305,0.7132617831230164,0.6000000238418579
306,0.813261866569519,0.5
307,0.7132619023323059,0.6000000238418579
308,0.913261890411377,0.4000000059604645
309,0.7132619023323059,0.6000000238418579
310,0.7132617831230164,0.6000000238418579
311,0.5132617950439453,0.800000011920929
312,1.0132619142532349,0.30000001192092896
313,0.7132617831230164,0.6000000238418579
314,0.813261866569519,0.5
315,0.8132618069648743,0.5
316,1.0132619142532349,0.30000001192092896
317,0.913261890411377,0.4000000059604645
318,0.9132617712020874,0.4000000059604645
319,0.6132616996765137,0.699999988079071
320,0.7132619023323059,0.6000000238418579
321,0.7132617235183716,0.6000000238418579
322,0.8132618069648743,0.5
323,0.913261890411377,0.4000000059604645
324,0.7132617235183716,0.6000000238418579
325,0.6132615208625793,0.699999988079071
326,0.913261890411377,0.4000000059604645
327,0.9132620096206665,0.4000000059604645
328,0.7132609486579895,0.6000000238418579
329,0.913261890411377,0.4000000059604645
330,0.7132617831230164,0.6000000238418579
331,0.9132617115974426,0.4000000059604645
332,0.413261741399765,0.9000000357627869
333,0.8132618069648743,0.5
334,0.8132618069648743,0.5
335,0.8132618069648743,0.5
336,0.613261342048645,0.699999988079071
337,0.8132618069648743,0.5
338,0.8132618069648743,0.5
339,0.7132614850997925,0.6000000238418579
340,0.6132618188858032,0.699999988079071
341,0.6132618188858032,0.699999988079071
342,0.413261741399765,0.9000000357627869
343,0.513261616230011,0.800000011920929
344,0.913261890411377,0.4000000059604645
345,0.813261866569519,0.5
346,0.6132618188858032,0.699999988079071
347,0.6132618188858032,0.699999988079071
348,0.7132617831230164,0.6000000238418579
349,0.6132618188858032,0.699999988079071
350,0.813261866569519,0.5
351,0.7132617831230164,0.6000000238418579
352,0.413261741399765,0.9000000357627869
353,0.7132617235183716,0.6000000238418579
354,0.5132617950439453,0.800000011920929
355,0.8132613301277161,0.5
356,1.0132616758346558,0.30000001192092896
357,1.2132618427276611,0.10000000149011612
358,0.6132618188858032,0.699999988079071
359,0.6132618188858032,0.699999988079071
360,0.613261878490448,0.699999988079071
361,0.7132617831230164,0.6000000238418579
362,0.813261866569519,0.5
363,0.5132616758346558,0.800000011920929
364,0.5132617950439453,0.800000011920929
365,0.8132616877555847,0.5
366,0.7132617831230164,0.6000000238418579
367,0.5132617354393005,0.800000011920929
368,0.613261878490448,0.699999988079071
369,0.8132618069648743,0.5
370,0.6132618188858032,0.699999988079071
371,0.6132618188858032,0.699999988079071
372,0.9132617712020874,0.4000000059604645
373,0.9132617712020874,0.4000000059604645
374,0.6132616996765137,0.699999988079071
375,0.413261741399765,0.9000000357627869
376,0.813261866569519,0.5
377,0.4132618010044098,0.9000000357627869
378,0.913261890411377,0.4000000059604645
379,0.5132617354393005,0.800000011920929
380,1.1132616996765137,0.20000000298023224
381,0.913261890411377,0.4000000059604645
382,0.8132615089416504,0.5
383,0.6132618188858032,0.699999988079071
384,0.7132617831230164,0.6000000238418579
385,0.6132616996765137,0.699999988079071
386,0.6132618188858032,0.699999988079071
387,0.5132617950439453,0.800000011920929
388,0.913261890411377,0.4000000059604645
389,0.7132619023323059,0.6000000238418579
390,0.5132619142532349,0.800000011920929
391,0.7132619023323059,0.6000000238418579
392,0.6132616996765137,0.699999988079071
393,0.6132618188858032,0.699999988079071
394,0.7132617831230164,0.6000000238418579
395,0.6132618188858032,0.699999988079071
396,0.6132618188858032,0.699999988079071
397,0.5132617354393005,0.800000011920929
398,0.7132617831230164,0.6000000238418579
399,0.7132619023323059,0.6000000238418579
400,0.7132617831230164,0.6000000238418579
401,0.613261878490448,0.699999988079071
402,0.913261890411377,0.4000000059604645
403,0.4132617115974426,0.9000000357627869
404,0.6132618188858032,0.699999988079071
405,0.8132618069648743,0.5
406,0.813261866569519,0.5
407,0.6132618188858032,0.699999988079071
408,0.6132615804672241,0.699999988079071
409,0.5132617950439453,0.800000011920929
410,0.6132618188858032,0.699999988079071
411,0.5132617950439453,0.800000011920929
412,0.313262403011322,1.0
413,0.913261890411377,0.4000000059604645
414,0.9132617712020874,0.4000000059604645
415,0.813261866569519,0.5
416,0.8132618069648743,0.5
417,0.8132618069648743,0.5
418,0.913261890411377,0.4000000059604645
419,0.6132618188858032,0.699999988079071
420,0.8132618069648743,0.5
421,0.913261890411377,0.4000000059604645
422,0.7132617831230164,0.6000000238418579
423,0.7132617831230164,0.6000000238418579
424,0.6132618188858032,0.699999988079071
425,0.9132617712020874,0.4000000059604645
426,0.8132616281509399,0.5
427,0.7132617831230164,0.6000000238418579
428,0.7132619023323059,0.6000000238418579
429,0.7132617831230164,0.6000000238418579
430,0.8132613897323608,0.5
431,1.0132617950439453,0.30000001192092896
432,0.8132616877555847,0.5
433,0.7132617831230164,0.6000000238418579
434,0.5132619142532349,0.800000011920929
435,0.8132618069648743,0.5
436,0.8132618069648743,0.5
437,0.6132618188858032,0.699999988079071
438,0.7132617235183716,0.6000000238418579
439,0.8132616281509399,0.5
440,0.613261878490448,0.699999988079071
441,0.8132618069648743,0.5
442,0.9132617712020874,0.4000000059604645
443,0.413261741399765,0.9000000357627869
444,0.7132619023323059,0.6000000238418579
445,0.7132619023323059,0.6000000238418579
446,0.9132620096206665,0.4000000059604645
447,0.7132617831230164,0.6000000238418579
448,0.413261741399765,0.9000000357627869
449,0.9132617712020874,0.4000000059604645
450,0.7132617235183716,0.6000000238418579
451,0.7132617235183716,0.6000000238418579
452,1.0132619142532349,0.30000001192092896
453,0.7132619023323059,0.6000000238418579
454,0.5132616758346558,0.800000011920929
455,0.5132617950439453,0.800000011920929
456,1.0132619142532349,0.30000001192092896
457,0.713261604309082,0.6000000238418579
458,0.5132617354393005,0.800000011920929
459,0.5132616758346558,0.800000011920929
460,0.6132618188858032,0.699999988079071
461,0.813261866569519,0.5
462,0.5132616758346558,0.800000011920929
463,0.6132618188858032,0.699999988079071
464,0.5132619142532349,0.800000011920929
465,0.7132617831230164,0.6000000238418579
466,0.8132618069648743,0.5
467,1.0132617950439453,0.30000001192092896
468,0.713261604309082,0.6000000238418579
469,0.7132619023323059,0.6000000238418579
470,0.9132617115974426,0.4000000059604645
471,0.7132617831230164,0.6000000238418579
472,0.6132618188858032,0.699999988079071
473,0.7132617831230164,0.6000000238418579
474,0.413261741399765,0.9000000357627869
475,0.7132617831230164,0.6000000238418579
476,0.6132617592811584,0.699999988079071
477,0.5132617950439453,0.800000011920929
478,0.9132617712020874,0.4000000059604645
479,1.1132619380950928,0.20000000298023224
480,0.5132617950439453,0.800000011920929
481,1.1132615804672241,0.20000000298023224
482,0.613261878490448,0.699999988079071
483,0.7132617235183716,0.6000000238418579
484,0.7132617831230164,0.6000000238418579
485,0.7132617831230164,0.6000000238418579
486,0.5132619142532349,0.800000011920929
487,0.9132617115974426,0.4000000059604645
488,1.0132619142532349,0.30000001192092896
489,0.613261878490448,0.699999988079071
490,0.8132618069648743,0.5
491,0.7132617235183716,0.6000000238418579
492,0.7132617831230164,0.6000000238418579
493,0.7132619023323059,0.6000000238418579
494,0.7132619023323059,0.6000000238418579
495,0.813261866569519,0.5
496,0.9132617712020874,0.4000000059604645
497,0.9132617712020874,0.4000000059604645
498,0.8132612109184265,0.5
499,0.8132618069648743,0.5
500,0.7132619023323059,0.6000000238418579
501,0.7132619023323059,0.6000000238418579
502,0.6132618188858032,0.699999988079071
503,0.7132617831230164,0.6000000238418579
504,0.5132617950439453,0.800000011920929
505,0.8132621645927429,0.5
506,0.9132617115974426,0.4000000059604645
507,0.9132599830627441,0.4000000059604645
508,0.7132619023323059,0.6000000238418579
509,0.41326189041137695,0.9000000357627869
510,0.9132617115974426,0.4000000059604645
511,0.5132591128349304,0.800000011920929
512,0.9132617712020874,0.4000000059604645
513,0.6132618188858032,0.699999988079071
514,0.7132617831230164,0.6000000238418579
515,0.8132619857788086,0.5
516,0.7132617831230164,0.6000000238418579
517,0.7132617831230164,0.6000000238418579
518,0.7132622599601746,0.6000000238418579
519,0.7132617831230164,0.6000000238418579
520,0.7132617235183716,0.6000000238418579
521,0.8132621049880981,0.5
522,0.6132591366767883,0.699999988079071
523,0.913261890411377,0.4000000059604645
524,0.513261616230011,0.800000011920929
525,0.7132614254951477,0.6000000238418579
526,1.1132616996765137,0.20000000298023224
527,0.8132618069648743,0.5
528,0.7132617831230164,0.6000000238418579
529,0.713261604309082,0.6000000238418579
530,0.8132618069648743,0.5
531,0.4132618010044098,0.9000000357627869
532,0.7132617831230164,0.6000000238418579
533,0.7132617831230164,0.6000000238418579
534,0.6132618188858032,0.699999988079071
535,0.7132617235183716,0.6000000238418579
536,0.6132618188858032,0.699999988079071
537,0.7132617831230164,0.6000000238418579
538,1.0132615566253662,0.30000001192092896
539,0.5132616758346558,0.800000011920929
540,0.7132619023323059,0.6000000238418579
541,0.7132617831230164,0.6000000238418579
542,0.6132624745368958,0.699999988079071
543,0.6132615208625793,0.699999988079071
544,0.5132619142532349,0.800000011920929
545,0.5132617950439453,0.800000011920929
546,0.9132617712020874,0.4000000059604645
547,0.7132617235183716,0.6000000238418579
548,0.5132617354393005,0.800000011920929
549,0.7132617235183716,0.6000000238418579
550,0.7132617831230164,0.6000000238418579
551,0.7132619023323059,0.6000000238418579
552,0.7132619023323059,0.6000000238418579
553,0.7132617831230164,0.6000000238418579
554,1.0132619142532349,0.30000001192092896
555,0.8132621049880981,0.5
556,0.7132617235183716,0.6000000238418579
557,0.8132618069648743,0.5
558,0.7132606506347656,0.6000000238418579
559,0.7132617831230164,0.6000000238418579
560,0.6132618188858032,0.699999988079071
561,0.6132618188858032,0.699999988079071
562,0.5132617950439453,0.800000011920929
563,0.913261890411377,0.4000000059604645
564,0.8132618069648743,0.5
565,0.6132618188858032,0.699999988079071
566,0.6132618188858032,0.699999988079071
567,1.0132619142532349,0.30000001192092896
568,0.9132617712020874,0.4000000059604645
569,0.8132616281509399,0.5
570,0.413261741399765,0.9000000357627869
571,0.7132617831230164,0.6000000238418579
572,0.9132617712020874,0.4000000059604645
573,0.7132617831230164,0.6000000238418579
574,0.7132617831230164,0.6000000238418579
575,0.6132618188858032,0.699999988079071
576,0.5132617950439453,0.800000011920929
577,1.0132617950439453,0.30000001192092896
578,0.7132617235183716,0.6000000238418579
579,0.8132618069648743,0.5
580,0.7132617831230164,0.6000000238418579
581,0.6132618188858032,0.699999988079071
582,0.5132616758346558,0.800000011920929
583,0.6132618188858032,0.699999988079071
584,0.6132617592811584,0.699999988079071
585,0.9132617115974426,0.4000000059604645
586,0.6132616996765137,0.699999988079071
587,0.8132616877555847,0.5
588,0.7132665514945984,0.6000000238418579
589,0.8132618069648743,0.5
590,0.5132617950439453,0.800000011920929
591,0.9132620096206665,0.4000000059604645
592,0.713262140750885,0.6000000238418579
593,1.1132614612579346,0.20000000298023224
594,1.1132615804672241,0.20000000298023224
595,0.6132618188858032,0.699999988079071
596,0.8132619857788086,0.5
597,0.9132623672485352,0.4000000059604645
598,0.6132618188858032,0.699999988079071
599,0.5132614374160767,0.800000011920929
600,0.9132617115974426,0.4000000059604645
601,0.8132618069648743,0.5
602,0.6132617592811584,0.699999988079071
603,0.6132618188858032,0.699999988079071
604,0.7132618427276611,0.6000000238418579
605,0.6132607460021973,0.699999988079071
606,0.9132617712020874,0.4000000059604645
607,0.6132620573043823,0.699999988079071
608,0.9132617115974426,0.4000000059604645
609,0.7132617831230164,0.6000000238418579
610,0.6132626533508301,0.699999988079071
611,0.8132624626159668,0.5
612,0.913261890411377,0.4000000059604645
613,0.7132617235183716,0.6000000238418579
614,0.7132619023323059,0.6000000238418579
615,0.5132617950439453,0.800000011920929
616,0.9132617712020874,0.4000000059604645
617,0.8132616877555847,0.5
618,0.9132617712020874,0.4000000059604645
619,0.7132617831230164,0.6000000238418579
620,0.8132619857788086,0.5
621,0.813261866569519,0.5
622,0.5132617950439453,0.800000011920929
623,0.7132608294487,0.6000000238418579
624,0.6132617592811584,0.699999988079071
625,0.813261866569519,0.5
626,0.7132617831230164,0.6000000238418579
627,0.4132618010044098,0.9000000357627869
628,1.0132617950439453,0.30000001192092896
629,0.713261604309082,0.6000000238418579
630,0.613261878490448,0.699999988079071
631,0.41326195001602173,0.9000000357627869
632,0.4132618308067322,0.9000000357627869
633,0.9132617115974426,0.4000000059604645
634,0.7132617235183716,0.6000000238418579
635,0.6132618188858032,0.699999988079071
636,0.813261866569519,0.5
637,1.1132618188858032,0.20000000298023224
638,0.713261604309082,0.6000000238418579
639,0.9132617712020874,0.4000000059604645
640,0.8132610321044922,0.5
641,0.6132616996765137,0.699999988079071
642,0.713261604309082,0.6000000238418579
643,0.41326189041137695,0.9000000357627869
644,0.9132617115974426,0.4000000059604645
645,0.5132617950439453,0.800000011920929
646,0.7132617831230164,0.6000000238418579
647,0.7132617831230164,0.6000000238418579
648,0.5132623910903931,0.800000011920929
649,0.813261866569519,0.5
650,0.6132618188858032,0.699999988079071
651,0.7132617235183716,0.6000000238418579
652,0.8132616877555847,0.5
653,0.5132618546485901,0.800000011920929
654,0.613261878490448,0.699999988079071
655,0.8132600784301758,0.5
656,0.8132616877555847,0.5
657,0.6132619380950928,0.699999988079071
658,0.8132612109184265,0.5
659,0.613261878490448,0.699999988079071
660,0.6132614016532898,0.699999988079071
661,0.7132613062858582,0.6000000238418579
662,1.0132619142532349,0.30000001192092896
663,0.5132617950439453,0.800000011920929
664,0.6132618188858032,0.699999988079071
665,0.5132617950439453,0.800000011920929
666,0.5132617950439453,0.800000011920929
667,0.8132618069648743,0.5
668,0.41326236724853516,0.9000000357627869
669,0.613261878490448,0.699999988079071
670,0.8132616877555847,0.5
671,0.6132618188858032,0.699999988079071
672,1.0132616758346558,0.30000001192092896
673,0.8132616281509399,0.5
674,0.7132619023323059,0.6000000238418579
675,0.5132617950439453,0.800000011920929
676,0.9132615923881531,0.4000000059604645
677,0.6132616996765137,0.699999988079071
678,0.9132615923881531,0.4000000059604645
679,0.913261890411377,0.4000000059604645
680,0.8132613301277161,0.5
681,0.813261866569519,0.5
682,0.7132619023323059,0.6000000238418579
683,0.7132619023323059,0.6000000238418579
684,0.9132617115974426,0.4000000059604645
685,0.6132619976997375,0.699999988079071
686,0.7132614254951477,0.6000000238418579
687,0.8132615089416504,0.5
688,0.8132618069648743,0.5
689,0.7132619023323059,0.6000000238418579
690,0.6132616996765137,0.699999988079071
691,0.913261890411377,0.4000000059604645
692,0.9132617115974426,0.4000000059604645
693,0.5132620930671692,0.800000011920929
694,0.8132618069648743,0.5
695,0.8132618069648743,0.5
696,0.813261866569519,0.5
697,0.9132617712020874,0.4000000059604645
698,0.813260555267334,0.5
699,0.713261604309082,0.6000000238418579
700,0.7132616639137268,0.6000000238418579
701,1.0132615566253662,0.30000001192092896
702,0.6132616996765137,0.699999988079071
703,0.7132617831230164,0.6000000238418579
704,0.6132618188858032,0.699999988079071
705,0.913264274597168,0.4000000059604645
706,0.5132617354393005,0.800000011920929
707,0.9132621884346008,0.4000000059604645
708,0.7132608294487,0.6000000238418579
709,0.7132560014724731,0.6000000238418579
710,0.6132618188858032,0.699999988079071
711,0.6132570505142212,0.699999988079071
712,0.8132612109184265,0.5
713,0.8132618069648743,0.5
714,0.613261878490448,0.699999988079071
715,0.8132618069648743,0.5
716,0.8132618069648743,0.5
717,0.9132615923881531,0.4000000059604645
718,0.6132616996765137,0.699999988079071
719,0.8132618069648743,0.5
720,0.8132613301277161,0.5
721,0.7132619619369507,0.6000000238418579
722,0.513261616230011,0.800000011920929
723,0.9132617115974426,0.4000000059604645
724,0.9132621884346008,0.4000000059604645
725,0.5132616758346558,0.800000011920929
726,0.5132623910903931,0.800000011920929
727,0.5132614970207214,0.800000011920929
728,0.5132627487182617,0.800000011920929
729,0.6132616996765137,0.699999988079071
730,0.6132604479789734,0.699999988079071
731,0.7132619023323059,0.6000000238418579
732,0.513261616230011,0.800000011920929
733,0.9132615923881531,0.4000000059604645
734,0.5132623314857483,0.800000011920929
735,0.6132618188858032,0.699999988079071
736,0.813261866569519,0.5
737,0.8132616877555847,0.5
738,0.8132619857788086,0.5
739,0.6132618188858032,0.699999988079071
740,0.6132612824440002,0.699999988079071
741,1.0132611989974976,0.30000001192092896
742,1.0132615566253662,0.30000001192092896
743,0.9132605791091919,0.4000000059604645
744,1.0132619142532349,0.30000001192092896
745,0.9132610559463501,0.4000000059604645
746,0.813265323638916,0.5
747,0.613261878490448,0.699999988079071
748,0.8132618069648743,0.5
749,0.813261866569519,0.5
750,0.7132617831230164,0.6000000238418579
751,0.8132618069648743,0.5
752,0.7132619023323059,0.6000000238418579
753,0.5132617950439453,0.800000011920929
754,0.8132618069648743,0.5
755,0.31326189637184143,1.0
756,0.7132617235183716,0.6000000238418579
